,Date,Close,High,Low,Open,Volume,Return,PDM,MDM,TR,ATR,SMA+DM,SMA-DM,PDI,MDI,DX,ADX,MARKET_STATE,20,50,SMA_SIGNAL,SMA_CROSSOVER,GAIN,LOSS,AVERAGE_GAIN,AVERAGE_LOSS,RS,RSI,RSI_SIGNAL,RSI_CROSSOVER,FINAL_STRATEGY
76,2024-12-16,106029.71875,107780.578125,103322.984375,104293.578125,91020417816,1.6596788984881483,2733.0390625,0.0,4457.59375,4424.082589285715,1327.6004464285713,386.4453125,30.008491469932473,8.73503838820498,54.90840189219194,29.261384786087877,trending,98979.991015625,89527.5690625,1,0.0,165.96788984881482,0.0,131.4201186300904,56.70114801327857,2.3177682151922876,69.85925673104795,0,0.0,0.0
77,2024-12-17,106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868,0.1045771070669721,487.8671875,0.0,2976.7109375,4446.159040178572,1362.4481026785713,325.49497767857144,30.643260629378005,7.320812745049682,61.43294386328457,32.9556102622419,trending,99488.89453125,90252.2259375,1,0.0,10.45771070669721,0.0,131.14736828673702,56.70114801327857,2.3129579008880783,69.81549328677139,0,0.0,0.0
78,2024-12-18,100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139,-5.746210601989676,0.0,5250.1953125,6429.0703125,4580.606584821428,1154.58203125,700.5089285714286,25.205876336900268,15.292929344612933,24.477134141297338,33.39455286030341,trending,99708.348046875,90798.646875,1,0.0,0.0,574.6210601989676,110.56474307410556,97.74550945606198,1.1311490797825963,53.07695695779235,0,0.0,0.0
79,2024-12-19,97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392,-2.5495268879325628,0.0,4453.859375,7160.46875,4241.948102678572,819.3577008928571,1018.6417410714286,19.315599367551787,24.013536149303874,10.842442909862632,32.70304615255718,trending,99709.81953125,91301.67515625,1,0.0,0.0,254.95268879325627,110.56474307410556,100.22728115277347,1.1031402009755709,52.45205243396822,0,0.0,0.0
80,2024-12-20,97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408,0.2717960528709318,0.0,3412.5,5923.734375,4270.428571428572,819.3577008928571,1262.3917410714287,19.186779199979927,29.56124238952263,21.28181380755101,32.93050614968111,trending,99775.16328125,91852.49,1,0.0,27.179605287093178,0.0,87.90275618520526,100.22728115277347,0.8770342283476462,46.724466453640524,0,0.0,0.0
81,2024-12-21,97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294,-0.5433973434635808,1408.1875,0.0,3080.578125,4381.005580357143,919.9425223214286,1262.3917410714287,20.998433018349044,28.81511374309908,15.691877476990957,32.75868498033647,trending,99772.41015625,92407.33515625,1,0.0,0.0,54.339734346358085,87.88399130670896,104.10869074894192,0.8441561475270223,45.774656807614654,0,0.0,0.0
82,2024-12-22,95104.9375,97360.265625,94202.1875,97218.3203125,43147981314,-2.1802983021374844,0.0,2224.3359375,3158.078125,4418.834263392857,860.1847098214286,1421.2728794642858,19.46632660445074,32.16397798031483,24.59340784057811,32.38528743793407,trending,99734.391796875,92923.6484375,1,0.0,0.0,218.02983021374845,78.50051406971242,119.68225004992394,0.6559077393428593,39.610162073591965,0,0.0,0.0
83,2024-12-23,94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919,-0.4402456102765462,0.0,1799.0546875,4013.078125,4211.440290178572,860.1847098214286,1234.376674107143,20.424953235771873,29.310083701906255,17.8649318734158,32.07493972165759,trending,99668.595703125,93442.5509375,1,0.0,0.0,44.02456102765462,78.50051406971242,95.9921366940678,0.8177806721804503,44.98786265559268,0,0.0,0.0
84,2024-12-24,98676.09375,99404.0625,93448.015625,94684.34375,47114953674,4.213760595334648,2987.8515625,0.0,5956.046875,4354.808035714285,1073.6026785714287,1231.9012276785713,24.653272194013805,28.288301518129078,6.866114981545265,30.17018805416534,trending,99663.973828125,94059.84265625,1,0.0,421.3760595334648,0.0,108.59880403638849,90.44040042037817,1.2007775676755943,54.56151431713406,0,0.0,0.0
85,2024-12-25,99299.1953125,99478.75,97593.46875,98675.9140625,33700394629,0.6314615210434305,74.6875,0.0,1885.28125,4049.0329241071427,818.7087053571429,1231.9012276785713,20.219857943923174,30.424579171586245,20.149737678766627,28.927734925102495,trending,99799.255078125,94658.6353125,1,0.0,63.146152104343045,0.0,79.87874679887977,90.44040042037817,0.883219738386755,46.89945205987264,0,0.0,0.0
86,2024-12-26,95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873,-3.528406928650052,0.0,2455.5859375,4746.6875,4160.584821428572,775.0262276785714,1407.3002232142858,18.627819427857734,33.82457715958973,28.97247546429323,28.18985245472803,trending,99592.9953125,95061.7640625,1,0.0,0.0,352.84069286500517,79.87874679887977,107.66524048191013,0.7419176926679597,42.59200625786298,0,0.0,0.0
87,2024-12-27,94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565,-1.7022260795415023,0.0,1827.140625,3984.1015625,4255.483258928572,775.0262276785714,1530.1908482142858,18.21241397325352,35.95809817847929,32.758937474173614,28.22385909832448,trending,99305.071484375,95426.9640625,1,0.0,0.0,170.22260795415022,69.76696763177883,119.82399819292085,0.5822453655690203,36.798677262020504,0,0.0,0.0
88,2024-12-28,95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185,1.0609799867287384,0.0,0.0,1511.609375,4221.681919642857,722.8777901785714,1530.1908482142858,17.122980933621,36.24600046475637,35.83171166110505,28.305181713104158,trending,99001.4671875,95799.333125,1,0.0,106.09799867287384,0.0,77.34539610841266,119.21651252851002,0.6487808984507569,39.34912753176425,0,0.0,0.0
89,2024-12-29,93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267,-1.7167251608511402,0.0,1132.5,2293.0859375,4112.580357142857,549.40234375,1611.083705357143,13.359066475036311,39.17452220864117,49.140857079169784,28.915199153158994,trending,98806.342578125,96134.3603125,1,0.0,0.0,171.672516085114,56.73038686809192,131.47883510601815,0.4314792325498419,30.14219296645078,0,0.0,0.0
90,2024-12-30,92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691,-0.948373223930199,0.0,1564.65625,3586.1875,4050.3370535714284,354.18526785714283,1722.8448660714287,8.744587504016145,42.535839444578855,65.89502847633474,29.699958194883475,trending,98604.731640625,96377.74078125,1,0.0,0.0,94.83732239301989,44.87553759317658,138.25292956266244,0.3245901387777607,24.5049490612447,1,1.0,0.0
91,2024-12-31,93429.203125,96090.6015625,91914.03125,92643.25,43625106843,0.8484077565384274,1187.28125,0.0,4176.5703125,4136.041294642857,404.14341517857144,1722.8448660714287,9.771261609549981,41.65444064359117,61.99852921229427,29.740357148384174,trending,98217.540234375,96472.29515625,1,0.0,84.84077565384274,0.0,50.18861366082983,138.25292956266244,0.36302025439599883,26.63351870415643,1,0.0,0.0
92,2025-01-01,94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919,1.060219561302178,0.0,0.0,2141.7421875,3829.8035714285716,404.14341517857144,1347.8309151785713,10.552588602548619,35.19321265544204,53.864230979207775,31.8394354939492,trending,97936.378125,96601.5740625,1,0.0,106.0219561302178,0.0,57.76161052727396,97.20856811987905,0.5942028737224221,37.27272629580537,0,0.0,0.0
93,2025-01-02,96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411,2.6129247147606893,2809.953125,0.0,3538.25,3571.073660714286,604.8543526785714,1029.6981026785713,16.937605049501794,28.834412294721783,25.99144179237572,32.92150684270014,trending,97707.758984375,96727.62828125,1,0.0,261.29247147606895,0.0,76.42535848985031,78.99766177750361,0.967438235135387,49.17248317423362,0,0.0,0.0
94,2025-01-03,98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163,1.2597729955682757,1217.09375,0.0,2922.296875,3356.6852678571427,691.7896205357143,785.9481026785714,20.609308449622457,23.41441153880682,6.371799316190516,31.85650580760296,trending,97544.48203125,96944.76828125,1,0.0,125.97729955682757,0.0,83.4823366519742,78.99766177750361,1.0567697166417613,51.38006982946183,0,0.0,0.0
95,2025-01-04,98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078,0.13128146911018934,0.0,0.0,1171.453125,3220.3191964285716,591.2047991071429,785.9481026785714,18.358577614380785,24.405906829056292,14.141008113108612,31.745729424468504,trending,97241.35859375,97088.17265625,1,0.0,13.128146911018934,0.0,84.42006143133268,75.11625218133518,1.1238588052494625,52.91589075844696,0,0.0,0.0
96,2025-01-05,98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825,0.0801480042089242,0.0,271.2109375,1521.5390625,3103.4235491071427,591.2047991071429,646.4391741071429,19.050084197409436,20.829872683447412,4.46286461982688,30.307833480129137,trending,96855.620703125,97243.30234375,0,-1.0,8.01480042089242,0.0,84.99254717568215,59.54269288035313,1.427421956653333,58.8040308666116,0,0.0,-1.0
97,2025-01-06,102078.0859375,102482.875,97926.1484375,98314.953125,51823432705,3.8276219245942267,3669.5703125,0.0,4556.7265625,3142.2555803571427,853.3169642857143,517.9352678571429,27.156192183091864,16.482913455380842,24.458060199797828,30.778771217727847,trending,96652.494921875,97487.94703125,0,0.0,382.7621924594227,0.0,112.33270377992663,56.39808137837781,1.991782362706284,66.57510878914911,0,0.0,0.0
98,2025-01-07,96922.703125,102712.484375,96132.875,102248.8515625,58685738547,-5.050430525956884,0.0,1793.2734375,6579.609375,3186.7957589285716,639.8989955357143,646.0262276785714,20.079698981112422,20.27196835155106,0.47648432679013786,30.322369028102486,trending,96496.553125,97615.54828125,0,0.0,0.0,505.0430525956884,82.23441381325058,92.4725851352127,0.8892842531979404,47.06990235549113,0,0.0,0.0
99,2025-01-08,95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171,-1.9388436629511285,0.0,3607.03125,4732.4765625,3390.1668526785716,634.5641741071429,903.6713169642857,18.717785928612145,26.655659034902506,17.4945347717664,30.132711677602465,trending,96374.181640625,97669.54296875,0,0.0,0.0,193.88436629511284,77.72397437722607,106.32146844200646,0.7310280371044816,42.23086058890669,0,0.0,0.0
100,2025-01-09,92484.0390625,95349.71875,91220.84375,95043.484375,62777261693,-2.6929603222076492,0.0,1305.0,4128.875,3346.0373883928573,634.5641741071429,821.4866071428571,18.964646847892272,24.55102892730757,12.837631450961059,28.98022281950731,trending,96110.587109375,97632.43390625,0,0.0,0.0,269.2960322207649,77.72397437722607,100.3539926817036,0.7744980772588294,43.64603643049542,0,0.0,0.0
101,2025-01-10,94701.453125,95770.609375,92250.09375,92494.4921875,62058693684,2.3976181025154863,420.890625,0.0,3520.515625,3312.9241071428573,664.6277901785714,690.9765625,20.061666632978255,20.856999440772405,1.9436919237803705,26.77913385162208,trending,95984.4234375,97556.3684375,0,0.0,239.76181025154864,0.0,94.8498179666224,88.19523497069288,1.0754528631636484,51.817744563194616,0,0.0,0.0
102,2025-01-11,94566.59375,94977.6875,93840.046875,94700.8359375,18860894100,-0.1424047578467369,0.0,0.0,1137.640625,3286.2120535714284,664.6277901785714,690.9765625,20.224738371836334,21.026536061452646,1.943691923780362,24.358561013241744,sideways,95957.50625,97467.74703125,0,0.0,0.0,14.24047578467369,87.27138948998855,89.21241181245527,0.9782426875024163,49.450084849674006,0,0.0,0.0
103,2025-01-12,94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965,-0.08264678561502592,389.8515625,0.0,1655.03125,3240.63671875,692.4743303571429,610.0837053571429,21.368465226310484,18.826044333425575,6.325293978538108,21.30030650605377,sideways,95947.616015625,97401.97015625,0,0.0,0.0,8.264678561502592,87.27138948998855,77.5404234179116,1.1254953950874238,52.952144600677016,0,0.0,0.0
104,2025-01-13,94516.5234375,95837.0,89260.1015625,94488.890625,72978998252,0.029724205673309356,0.0,4452.40625,6576.8984375,3454.2589285714284,692.4743303571429,816.3515625,20.046972293519648,23.63318961840585,8.210174065099102,17.17995976239408,sideways,95739.6375,97332.02421875,0,0.0,2.9724205673309356,0.0,87.4837052447979,70.7663289612673,1.236233481783131,55.28195029069064,0,0.0,0.0
105,2025-01-14,96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818,2.1345722040169157,1515.6640625,0.0,3030.5078125,3372.3973214285716,715.9302455357143,816.3515625,21.229119148761548,24.206861905411184,6.553710710239343,13.219615583675873,sideways,95601.380078125,97400.65921875,0,0.0,213.4572204016916,0.0,96.67059415535853,70.7663289612673,1.3660535395056237,57.73552950923733,0,0.0,0.0
106,2025-01-15,100504.4921875,100697.234375,96501.640625,96534.046875,57805923627,4.11299996325778,3344.5703125,0.0,4195.59375,3519.101004464286,954.828125,816.3515625,27.132728608491696,23.197730371034734,7.818323769027524,9.930622211520141,sideways,95836.82890625,97571.04265625,0,0.0,411.29999632577795,0.0,118.4761684550414,70.7663289612673,1.6741884197481436,62.605477137838314,0,0.0,0.0
107,2025-01-16,99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805,-0.7438333563293043,84.3515625,0.0,3417.140625,3510.4503348214284,760.1422991071429,816.3515625,21.653697577402422,23.25489565832375,3.5654603396650733,8.32876639346938,sideways,96116.43125,97646.93015625,0,0.0,0.0,74.38333563293043,99.81242049246505,76.0794243636195,1.3119502589217074,56.746474274649856,0,0.0,0.0
108,2025-01-17,104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663,4.716598568833419,5102.640625,0.0,6127.3203125,3739.3805803571427,1037.681361607143,816.3515625,27.75008692771345,21.8311975728887,11.937749121350146,8.726334236695067,sideways,96581.33671875,97823.1215625,0,0.0,471.6598568833419,0.0,124.50403173007321,76.0794243636195,1.6365007066169381,62.07093753131727,0,0.0,0.0
109,2025-01-18,104408.0703125,104913.203125,102226.6171875,104124.953125,50445655726,-0.051663504258914195,0.0,0.0,2686.5859375,3847.6043526785716,1037.681361607143,816.3515625,26.969544331779964,21.217138969387115,11.937749121350144,8.568958594426606,sideways,97125.22890625,97962.0525,0,0.0,0.0,5.1663504258914195,123.56630695071473,76.4484493940403,1.6163350326939085,61.77859534410047,0,0.0,0.0
110,2025-01-19,101089.609375,106299.796875,99570.53125,104411.2890625,76789928525,-3.1783567377192568,0.0,2656.0859375,6729.265625,4219.584821428572,1037.681361607143,986.6997767857143,24.59202517597047,23.383811880611987,2.5183787704079506,8.43006674803954,sideways,97547.548828125,98054.86359375,0,0.0,0.0,317.83567377192566,122.99382120636527,99.15099752060642,1.2404698316908371,55.36650456724426,0,0.0,0.0
111,2025-01-20,102016.6640625,109114.8828125,99471.359375,101083.75,126279678351,0.9170622908047932,2815.0859375,0.0,9643.5234375,4582.927455357143,976.6467633928571,986.6997767857143,21.310543815203115,21.529901714510594,0.512034589265264,6.719636347287214,sideways,97976.921875,98149.60109375,0,0.0,91.70622908047932,0.0,102.20410953644073,99.15099752060642,1.030792549668497,50.75814119156395,0,0.0,0.0
112,2025-01-21,106146.265625,107180.921875,100103.953125,102052.578125,88733878242,4.047967653568851,0.0,0.0,7076.96875,4618.453125,976.6467633928571,858.6088169642857,21.146620674922563,18.590831036404328,6.4316898252177666,7.145008168603472,sideways,98563.247265625,98355.2203125,1,1.0,404.79676535688515,0.0,131.11816420478968,63.076493763771545,2.0787167513755875,67.51893464856114,0,0.0,0.0
113,2025-01-22,103653.0703125,106294.34375,103360.265625,106136.3828125,53878181052,-2.3488299826845638,0.0,0.0,2934.078125,4489.99609375,976.6467633928571,600.9637276785714,21.75161721749231,13.384504465718866,23.813421490316156,7.596357219928455,sideways,98901.55703125,98508.2384375,1,0.0,0.0,234.8829982684564,131.11816420478968,66.00496747615321,1.9864893388843963,66.51586908481815,0,0.0,0.0
114,2025-01-23,103960.171875,106820.328125,101257.8046875,103657.671875,104104515428,0.2962783076025932,0.0,2102.4609375,5562.5234375,4592.399553571428,976.6467633928571,657.9252232142857,21.266589546489616,14.326393327484514,19.49877660880125,8.072153302631326,sideways,99194.194140625,98612.07125,1,0.0,29.62783076025932,0.0,133.2344378305225,46.76953660324144,2.8487440224346474,74.01749780783244,-1,-1.0,-1.0
115,2025-01-24,104819.484375,107098.546875,102772.125,103965.671875,52388229265,0.8265785680243276,278.21875,0.0,4326.421875,4649.964285714285,966.4559151785714,657.9252232142857,20.78415780843171,14.149038203058396,18.993737656270884,9.290013712094934,sideways,99523.35703125,98776.58953125,1,0.0,82.65785680243276,0.0,122.01272686987134,46.76953660324144,2.608807692599953,72.29001694796452,-1,0.0,0.0
116,2025-01-25,104714.6484375,105243.7890625,104120.375,104824.03125,23888996502,-0.10001569662844156,0.0,0.0,1123.4140625,4648.948102678572,966.4559151785714,657.9252232142857,20.788700880995663,14.152130948401226,18.993737656270877,10.507874121558542,sideways,99843.34140625,98872.46828125,1,0.0,0.0,10.001569662844156,122.01272686987136,46.46675759453933,2.6258067742650075,72.41993127990911,-1,0.0,0.0
117,2025-01-26,102682.5,105438.6484375,102507.7109375,104713.2109375,22543395879,-1.9406534499448846,0.0,1612.6640625,2930.9375,4740.084263392857,938.609375,773.1155133928571,19.80153353493683,16.310163921842953,9.668251173383684,10.746656778333227,sideways,99873.562109375,98927.6515625,1,0.0,0.0,194.06534499448847,122.01272686987136,59.738233768324044,2.0424562156132597,67.13181951910414,0,0.0,0.0
118,2025-01-27,102087.6875,103214.109375,97795.9375,102680.3046875,89006608428,-0.5792734886665207,0.0,4711.7734375,5418.171875,4657.318080357143,938.609375,791.6417410714286,20.153430768637204,16.99780275713361,8.494006018170621,10.766930489266908,sideways,100131.811328125,98944.685,1,0.0,0.0,57.927348866652075,121.800411115062,63.87590154451347,1.906828837948885,65.59824964769444,0,0.0,0.0
119,2025-01-28,101332.4765625,103730.8203125,100238.1875,102095.4140625,47180685494,-0.7397669160641884,516.7109375,0.0,3492.6328125,4690.327008928572,867.2555803571429,791.6417410714286,18.49030096848734,16.878177994081188,4.558078327632656,10.624385319080714,sideways,100446.258984375,99022.68015625,1,0.0,0.0,73.97669160641884,106.55346680065546,69.15995094497195,1.5406816422619525,60.64048390141055,0,0.0,0.0
120,2025-01-29,103703.2109375,104750.8046875,101283.8203125,101317.5234375,47432049818,2.3395602825692086,1019.984375,0.0,3466.984375,4638.283482142857,701.2137276785714,791.6417410714286,15.117957545678411,17.067558378421822,6.057385680381673,10.498604027034583,sideways,101007.217578125,99163.23578125,1,0.0,233.95602825692086,0.0,93.88604051002281,69.15995094497195,1.3575203456220566,57.58255058722984,0,0.0,0.0
121,2025-01-30,104735.3046875,106418.765625,103321.6484375,103709.3359375,41915744521,0.9952379879751394,1667.9609375,0.0,3097.1171875,4615.424665178572,814.3286830357143,791.6417410714286,17.643635030585163,17.152088886728688,1.412662501359509,10.3448327528699,sideways,101508.91015625,99234.48125,1,0.0,99.52379879751393,0.0,100.9948832812738,63.846855542619785,1.5818301844772378,61.26778569666164,0,0.0,0.0
122,2025-01-31,102405.0234375,106026.3515625,101543.8828125,104737.5625,45732764360,-2.2249243050878498,0.0,1777.765625,4482.46875,4497.935267857143,449.85435267857144,918.625,10.001352306986092,20.42325968016079,34.25485714518731,11.938911897429696,sideways,101900.831640625,99281.72171875,1,0.0,0.0,222.492430508785,67.30489350389223,79.73917200753301,0.8440631098794692,45.771921001914,0,0.0,0.0
123,2025-02-01,100655.90625,102755.7265625,100297.7109375,102402.796875,27757944848,-1.7080384621634526,0.0,1246.171875,2458.015625,4481.608816964285,449.85435267857144,1007.6372767857143,10.037787121797258,22.48382931083796,38.27006020694342,13.81979126068636,sideways,102209.205078125,99265.6546875,1,0.0,0.0,170.80384621634525,67.30489350389223,91.57042170685112,0.7350069187117941,42.36334223136823,0,0.0,0.0
124,2025-02-02,97688.9765625,101430.6640625,96216.078125,100661.5390625,63091816853,-2.947596219670423,0.0,4081.6328125,5214.5859375,4373.417410714285,449.85435267857144,1109.4620535714287,10.286106045503196,25.368309250642202,42.30108131031262,16.66141287067955,sideways,102367.827734375,99191.97484375,1,0.0,0.0,294.75962196704234,67.30489350389223,89.9221322922166,0.7484797322774112,42.80745829993176,0,0.0,0.0
125,2025-02-03,101405.421875,102514.171875,91242.890625,97681.1015625,115400897748,3.804365081173988,0.0,4973.1875,11271.28125,4489.685825892857,248.77678571428572,1464.689732142857,5.541073370424797,32.62343488926815,70.9621655139891,21.6935650795884,sideways,102611.396484375,99134.109375,1,0.0,380.43650811739883,0.0,87.92848486367221,89.9221322922166,0.9778291797833962,49.43951630294402,0,0.0,0.0
126,2025-02-04,97871.8203125,101745.6171875,96208.109375,101398.71875,73002130211,-3.4846278405663456,0.0,0.0,5537.5078125,4379.724330357143,248.77678571428572,1464.689732142857,5.680192791814349,33.44250965730119,70.9621655139891,26.302884771643487,trending,102479.762890625,98970.95140625,1,0.0,0.0,348.4627840566346,59.01443019532327,114.8123311534048,0.5140077690476645,33.95014078236757,0,0.0,0.0
127,2025-02-05,96615.4453125,99113.2109375,96174.828125,97878.0078125,49125911241,-1.2836943218062724,0.0,33.28125,2938.3828125,4380.031808035715,248.77678571428572,1467.0669642857142,5.679794042999269,33.49443630966782,71.00239625964943,29.673525826595867,trending,102322.68984375,98780.44828125,1,0.0,0.0,128.36943218062723,59.01443019532327,107.20421928998842,0.5504860777511815,35.50409678941486,0,0.0,0.0
128,2025-02-06,96593.296875,99168.609375,95707.3515625,96610.640625,45302471947,-0.022924323774897726,0.0,467.4765625,3461.2578125,4229.94140625,248.77678571428572,1350.2823660714287,5.8813293571088865,31.922011119972087,68.88460499582274,33.201084997097404,trending,101929.252734375,98711.4834375,1,0.0,0.0,2.2924323774897726,56.898156569590455,107.36796445980913,0.5299360647829833,34.637791537919796,0,0.0,0.0
129,2025-02-07,96529.0859375,100154.140625,95653.8828125,96581.3203125,55741290456,-0.06647556256734743,985.53125,0.0,4500.2578125,4242.358258928572,299.29910714285717,1350.2823660714287,7.055017253975307,31.828579381045703,63.712115830246454,36.39525486666709,trending,101535.303515625,98692.24609375,1,0.0,0.0,6.6475562567347435,50.99402394084526,107.84278990671874,0.4728551995451322,32.10466308508576,0,0.0,0.0
130,2025-02-08,96482.453125,96877.8046875,95702.4921875,96533.2578125,22447526395,-0.04830959709924976,0.0,0.0,1175.3125,4246.065290178572,299.29910714285717,1350.2823660714287,7.048857864601274,31.80079141021973,63.71211583024644,39.58942473623677,trending,101304.945703125,98666.7765625,1,0.0,0.0,4.830959709924976,50.99402394084526,107.47346062436738,0.4744801520728497,32.17948721831333,0,0.0,0.0
131,2025-02-09,96500.09375,97325.28125,94745.2578125,96481.3125,27732901800,0.018283765004545316,0.0,957.234375,2580.0234375,4221.0,299.29910714285717,1303.4659598214287,7.090715639489627,30.880501298778217,62.65215491503766,43.37398928921205,trending,101029.1171875,98652.28390625,1,0.0,1.8283765004545316,0.0,51.124622262306296,93.6116502676182,0.5461352525689972,35.3226052935253,0,0.0,0.0
132,2025-02-10,97437.5546875,98333.21875,95320.84375,96499.4609375,40078962391,0.9714611676219231,1007.9375,0.0,3012.375,4049.1573660714284,371.29464285714283,966.9107142857143,9.169676781848075,23.879306899445847,44.50857024666565,45.94645816267598,trending,100593.681640625,98698.93625,1,0.0,97.14611676219232,0.0,58.06363060246289,89.47398249142876,0.6489442962709875,39.35513757126578,0,0.0,0.0
133,2025-02-11,95747.4296875,98492.8984375,94875.0390625,97438.1328125,37488783272,-1.7345724709743937,0.0,445.8046875,3617.859375,4058.102120535714,334.38671875,998.75390625,8.23997792115338,24.61135468217723,49.8347417400171,49.180505549274876,trending,100198.399609375,98720.16,1,0.0,0.0,173.45724709743936,58.06363060246289,96.57973645507309,0.6011988925800485,37.54679667629067,0,0.0,0.0
134,2025-02-12,97885.859375,98151.0234375,94101.203125,95745.6953125,49340445530,2.233406885677658,0.0,773.8359375,4049.8203125,4099.733258928572,261.5306919642857,1054.0279017857142,6.379212388872207,25.70967024477039,60.24035824678968,53.05071787544688,trending,99894.683984375,98704.3553125,1,0.0,223.3406885677658,0.0,57.30539205323753,96.57973645507309,0.593347985370563,37.239070863265866,0,0.0,0.0
135,2025-02-13,96623.8671875,98111.0859375,95269.7109375,97888.75,37147280860,-1.2892487184132717,0.0,0.0,2841.375,4081.4659598214284,142.390625,1054.0279017857142,3.4887127909852724,25.824738272025915,76.19718822266233,58.39246971268279,trending,99484.903125,98650.84875,1,0.0,0.0,128.92487184132716,50.19654928198653,105.78865587231074,0.47449841259515463,32.18032712290449,0,0.0,0.0
136,2025-02-14,97508.96875,98819.46875,96342.8046875,96623.3671875,32697987277,0.9160278803397981,708.3828125,0.0,2476.6640625,3938.1941964285716,192.98939732142858,927.0446428571429,4.900454058269772,23.539840765035187,65.53865500540331,60.627026702698224,trending,99124.619140625,98685.1178125,1,0.0,91.6027880339798,0.0,56.73960557012794,89.89633940739752,0.631167030205669,38.694199828578384,0,0.0,0.0
137,2025-02-15,97580.3515625,97975.0390625,97240.1953125,97508.3828125,17047266288,0.07320640697474623,0.0,0.0,734.84375,3815.1104910714284,192.98939732142858,838.0323660714286,5.058553291525505,21.966136184854694,62.563467780477374,62.36227010080779,trending,98869.51171875,98753.42765625,1,0.0,7.320640697474623,0.0,57.26250847709042,77.69606467765858,0.7370065487184989,42.429693155862644,0,0.0,0.0
138,2025-02-16,96175.03125,97725.59375,96060.9765625,97580.4921875,16536755396,-1.4401672980240199,0.0,1179.21875,1664.6171875,3561.5412946428573,192.98939732142858,630.7170758928571,5.418704469655211,17.709104674472233,53.141221151670436,63.13656580376192,trending,98573.87890625,98773.6496875,0,-1.0,0.0,144.01672980240198,57.26250847709043,66.92871523732713,0.8555745956580725,46.10833742066005,0,0.0,-1.0
139,2025-02-17,95773.3828125,97032.234375,95243.546875,96179.0078125,27336550690,-0.41762236235300954,0.0,817.4296875,1788.6875,2884.2131696428573,192.98939732142858,333.87723214285717,6.691232095903849,11.576024811792953,26.740701904898078,59.97788983168398,trending,98295.92421875,98818.5128125,0,0.0,0.0,41.76223623530095,30.088472182990504,69.9117321112772,0.43037801059054354,30.088410714092163,0,0.0,0.0
140,2025-02-18,95539.546875,96695.375,93388.8359375,95773.8125,37325720482,-0.24415545387781457,0.0,1854.7109375,3306.5390625,2724.8582589285716,192.98939732142858,466.35658482142856,7.082548117468431,17.114893345124027,41.46035539817256,57.87061768055423,trending,97887.741015625,98876.43953125,0,0.0,0.0,24.415545387781457,30.088472182990504,46.765500777787686,0.6433903557658831,39.150184465214195,0,0.0,0.0
141,2025-02-19,96635.609375,96855.59375,95011.96875,95532.53125,28990872862,1.1472343504350446,160.21875,0.0,1843.625,2646.6612723214284,204.43359375,463.97935267857144,7.724206942835872,17.530741751157596,38.83015137803098,55.57260018901006,trending,97482.75625,98940.56765625,0,0.0,114.72343504350447,0.0,38.28300325752654,37.5962556220286,1.018266383822956,50.45252658344228,0,0.0,0.0
142,2025-02-20,98333.9375,98767.1953125,96442.671875,96632.6796875,31668022771,1.7574558032842136,1911.6015625,0.0,2324.5234375,2565.4659598214284,340.9765625,430.58816964285717,13.291018779439739,16.784014147388206,11.614269472112854,51.48186193731649,trending,97279.201953125,99018.85125,0,0.0,175.74558032842137,0.0,50.83625899527092,37.43251045220791,1.3580777345985462,57.592576982189854,0,0.0,0.0
143,2025-02-21,96125.546875,99497.96875,94852.9609375,98340.671875,49608706470,-2.245807176184722,0.0,1589.7109375,4645.0078125,2575.805245535714,270.5814732142857,544.1389508928571,10.504733371563981,21.12500360172562,33.576852817746,49.32934315070931,trending,97052.683984375,99003.6246875,0,0.0,0.0,224.5807176184722,50.83625899527092,52.99916483518915,0.9591898127707448,48.95849327708732,0,0.0,0.0
144,2025-02-22,96577.7578125,96950.15625,95765.34375,96134.203125,18353824477,0.47043783073406065,0.0,0.0,1184.8125,2576.483816964286,270.5814732142857,544.1389508928571,10.501966728170466,21.119439885866736,33.576852817746,47.17682436410214,trending,96997.123046875,98973.03125,0,0.0,47.04378307340606,0.0,54.196529214799924,52.65409628448022,1.029293692972836,50.72177066026165,0,0.0,0.0
